indicator,severity,description,source_feed,reference,type
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549033/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549035/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549036/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549037/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549038/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549039/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549040/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549041/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549042/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549043/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549044/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,gafgyt,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549031/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549028/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,gafgyt,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549010/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549011/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549012/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549013/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549014/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,gafgyt,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549016/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549017/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,gafgyt,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549019/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549001/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549002/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549003/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549004/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549005/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,gafgyt,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549006/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549007/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549008/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549009/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548997/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548999/,domain
zya.tf,HIGH,"URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549000/,domain
jakestrack.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548988/,domain
channelchief.varindia.com,HIGH,"URLhaus: malware_download (ascii,AveMariaRAT,Encoded,rat,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548812/,domain
viralmarketingsuite.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548758/,domain
viralmarketingsuite.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548757/,domain
upgradegc.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548756/,domain
corklightlngtrade.com,HIGH,"URLhaus: malware_download (MetaStealer,opendir,WsgiDAV)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548718/,domain
corklightlngtrade.com,HIGH,"URLhaus: malware_download (MetaStealer,opendir,WsgiDAV)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548714/,domain
huadongrubbercable.com,HIGH,"URLhaus: malware_download (ascii,base64-loader,DBatLoader,Encoded,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548071/,domain
artacom.com.br,HIGH,"URLhaus: malware_download (ascii,Encoded,GuLoader,opendir,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548058/,domain
artacom.com.br,HIGH,"URLhaus: malware_download (encrypted,GuLoader,opendir,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548057/,domain
khavar.com,HIGH,"URLhaus: malware_download (ascii,base64-loader,DBatLoader,ModiLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548015/,domain
khavar.com,HIGH,"URLhaus: malware_download (ascii,base64-loader,DBatLoader,Encoded,ModiLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548001/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547052/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547053/,domain
applicationdescriptionpdf.com,HIGH,"URLhaus: malware_download (MetaStealer,msi,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545550/,domain
applicationdescriptionpdf.com,HIGH,"URLhaus: malware_download (MetaStealer,opendir,WsgiDAV)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545420/,domain
applicationdescriptionpdf.com,HIGH,"URLhaus: malware_download (MetaStealer,opendir,WsgiDAV)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545417/,domain
cdn.glitch.global,HIGH,"URLhaus: malware_download (ascii,base64-loader,Encoded)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545216/,domain
cdn.glitch.global,HIGH,"URLhaus: malware_download (decoy,PDF)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545217/,domain
cdn.glitch.global,HIGH,URLhaus: malware_download (hta),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545213/,domain
planetariumobil.ro,HIGH,"URLhaus: malware_download (encrypted,GuLoader,rat,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544992/,domain
badgervolleyball.org,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544941/,domain
badgervolleyball.org,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544940/,domain
badgervolleyball.org,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544939/,domain
badgervolleyball.org,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544938/,domain
daviddarle.fr,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544916/,domain
pub-ee582455809e427681c0d15d9645b5cc.r2.dev,HIGH,"URLhaus: malware_download (AgentTesla,ascii,Encoded,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544161/,domain
screen.connectprotocol.es,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544014/,domain
sconnect-01.connectprotocol.es,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544015/,domain
sconnect.connectprotocol.es,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544016/,domain
connection.connectprotocol.es,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544017/,domain
sconnect-02.connectprotocol.es,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544018/,domain
sconnect-05.connectprotocol.es,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544019/,domain
sconnect-04.connectprotocol.es,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544020/,domain
github.com,HIGH,URLhaus: malware_download (CoinMiner),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3543882/,domain
github.com,HIGH,URLhaus: malware_download (dcrat),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3543880/,domain
hdgreen.org,HIGH,"URLhaus: malware_download (credit,MalwareHunterTeam)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3543357/,domain
hdgreen.org,HIGH,URLhaus: malware_download (LummaStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3543354/,domain
hdgreen.org,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3543352/,domain
hdgreen.org,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3543351/,domain
hdgreen.org,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3543349/,domain
hdgreen.org,HIGH,URLhaus: malware_download (LummaStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3543350/,domain
mail.screenconnectwise.com,HIGH,"URLhaus: malware_download (connectwise,screenconnect)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3543183/,domain
support.screenconnectwise.com,HIGH,"URLhaus: malware_download (connectwise,screenconnect)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3543179/,domain
daviddarle.fr,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3542820/,domain
hdgreen.org,HIGH,"URLhaus: malware_download (exe,NetSupport)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3542652/,domain
ikeue-recruit.site,HIGH,URLhaus: malware_download (zip),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3542604/,domain
channelchief.varindia.com,HIGH,"URLhaus: malware_download (ascii,AveMariaRAT,Encoded,rat,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3542596/,domain
onfiltre.com.tr,HIGH,"URLhaus: malware_download (rat,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3541826/,domain
theipgenerators.com,HIGH,"URLhaus: malware_download (ascii,AsyncRAT,Encoded,rev-base64-loader,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3541815/,domain
update.aegis.aliyun.com,HIGH,"URLhaus: malware_download (,ascii)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3541487/,domain
update.aegis.aliyun.com,HIGH,URLhaus: malware_download (sh),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3541486/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3540931/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3540164/,domain
glamandglow.com.sg,HIGH,"URLhaus: malware_download (encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539757/,domain
www.surethinks.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539735/,domain
jaagnet.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539734/,domain
jaagnet.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539733/,domain
allstarstriping.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539731/,domain
allstarstriping.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539729/,domain
jaagnet.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539727/,domain
allstarstriping.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539724/,domain
jaagnet.com,HIGH,URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539725/,domain
www.silver-hubdachwohnwagen.de,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539686/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539562/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539561/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539548/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539549/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539550/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539551/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539552/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539553/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,mirai,opendir,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539554/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539555/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539556/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539557/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539558/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539559/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539547/,domain
neon.galaxias.cc,HIGH,"URLhaus: malware_download (botnetdomain,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3539546/,domain
p1616030-mobac01.tokyo.ocn.ne.jp,HIGH,"URLhaus: malware_download (sshd,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3538795/,domain
p402255-mobac01.osaka.ocn.ne.jp,HIGH,"URLhaus: malware_download (sshd,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3538796/,domain
glamandglow.com.sg,HIGH,"URLhaus: malware_download (encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3538656/,domain
clouddarkkkkk.duckdns.org,HIGH,"URLhaus: malware_download (encrypted,GuLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3538654/,domain
ssghostierconnect.com,HIGH,"URLhaus: malware_download (connectwise,screenconnect)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3538648/,domain
bitbucket.org,HIGH,"URLhaus: malware_download (AsyncRAT,pw-eJzJDmPNc,rat,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3537744/,domain
132.red-81-42-249.staticip.rima-tde.net,HIGH,"URLhaus: malware_download (CoinMiner,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3537733/,domain
bitbucket.org,HIGH,"URLhaus: malware_download (bitbucket,exe)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3537561/,domain
check-for-status.cc,HIGH,"URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3536794/,domain
check-for-status.cc,HIGH,"URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3536795/,domain
check-for-status.cc,HIGH,"URLhaus: malware_download (exe,LummaStealer,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3536793/,domain
2024.sci-hub.se,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3535453/,domain
doujinshi.in,HIGH,URLhaus: malware_download (UACModuleSmokeLoader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3534799/,domain
www.4sync.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3533788/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3533582/,domain
132.red-81-42-249.staticip.rima-tde.net,HIGH,"URLhaus: malware_download (lnk,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3532934/,domain
132.red-81-42-249.staticip.rima-tde.net,HIGH,"URLhaus: malware_download (CoinMiner,scr,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3532927/,domain
132.red-81-42-249.staticip.rima-tde.net,HIGH,"URLhaus: malware_download (lnk,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3532923/,domain
132.red-81-42-249.staticip.rima-tde.net,HIGH,"URLhaus: malware_download (lnk,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3532918/,domain
2024.sci-hub.se,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3532726/,domain
4393eb8c.solaraweb-alj.pages.dev,HIGH,URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3530776/,domain
glaustralia.com,HIGH,URLhaus: malware_download (jpg-base64-loader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3530015/,domain
pastebin.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3529965/,domain
stealer.cy,HIGH,"URLhaus: malware_download (ClickFix,FakeCaptcha)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528908/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528280/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528279/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528277/,domain
github.com,HIGH,URLhaus: malware_download (AZORult),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528273/,domain
github.com,HIGH,URLhaus: malware_download (NanoCore),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528274/,domain
github.com,HIGH,URLhaus: malware_download (AZORult),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528275/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528171/,domain
github.com,HIGH,URLhaus: malware_download (njRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528172/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528170/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528165/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528162/,domain
github.com,HIGH,URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528154/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528136/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (PhemedroneStealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528133/,domain
raw.githubusercontent.com,HIGH,URLhaus: malware_download (rev-base64-loader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3528128/,domain
