indicator,severity,description,source_feed,reference
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466254/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466255/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466256/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466257/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466245/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466247/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466241/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466244/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466238/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466231/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466232/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466233/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466230/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466221/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466222/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466226/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466227/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466228/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466229/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466215/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466217/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466219/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466213/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466214/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466205/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466206/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466207/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466208/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466209/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466196/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466198/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466201/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466202/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466193/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466181/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466182/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466183/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466184/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466185/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466186/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466187/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466189/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466190/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466175/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466177/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466178/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466179/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466180/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466170/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466172/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466169/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466161/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466162/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466154/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466149/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466151/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466152/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466153/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466144/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466145/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466147/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466140/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466133/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466134/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466135/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466138/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466139/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466128/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466130/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466132/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466122/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466125/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466115/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466116/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466117/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466107/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466109/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466110/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466104/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466101/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466092/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466099/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466100/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466083/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466084/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466085/
web.archive.org,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466088/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466089/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466074/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466075/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466076/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466078/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466079/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466070/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466071/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466072/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466073/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466066/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466067/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466063/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466065/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466060/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466054/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466055/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466056/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466058/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466045/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466047/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466048/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466049/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466051/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466052/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466053/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466039/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466040/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466041/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466037/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466032/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466033/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466034/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466027/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466028/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466015/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466016/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466017/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466018/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466020/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466021/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466022/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466023/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466024/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466025/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466011/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466014/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466005/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466006/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466008/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466002/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465993/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465994/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465995/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465996/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465997/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465999/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3466000/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465984/
img1.wsimg.com,HIGH,"Domain hosting: URLhaus: malware_download (FakeCaptcha,Netskope,PDF,seopoisoning)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3465985/
